Date,Open,High,Low,Close,Volume
2024-01-15,40.35,40.84,38.5,39.16,298871
2024-01-16,39,39.52,38.85,39.51,125715
2024-01-17,39.3,39.34,37.62,37.62,556351
2024-01-18,38.01,39,37.32,37.8,369148
2024-01-19,37.79,38.83,37.78,37.99,306774
2024-01-22,38.35,38.85,37.7,38.2,185075
2024-01-23,40.16,41.85,39.22,41.71,762986
2024-01-24,41.96,43.74,41.9,42.8,769773
2024-01-25,42.84,43.25,42.01,42.2,456470
2024-01-26,42.16,43.27,41.1,42.98,331336
2024-01-29,42.57,43.5,42.57,43.4,320074
2024-01-30,43.59,43.8,42.75,42.76,337136
2024-01-31,42.72,43.46,42.5,43.34,217613
2024-02-01,43.05,43.88,42.8,43.5,334621
2024-02-02,43.16,43.88,43.07,43.3,223962
2024-02-05,43.3,43.91,42.92,42.92,275773
2024-02-06,43.5,43.82,42.19,43.54,252014
2024-02-07,43.5,43.83,43.23,43.35,135225
2024-02-08,43.39,43.69,43.19,43.34,125642
2024-02-09,43.5,43.5,42.81,42.81,139284
2024-02-12,42.81,44.22,42.81,44.22,382648
2024-02-13,44.4,44.72,41.9,42.19,478927
2024-02-14,42.19,43.36,42.01,43.36,238815
2024-02-15,43.25,43.55,42.76,42.92,118023
2024-02-16,43.46,44.1,43.05,43.44,196761
2024-02-19,43.3,43.67,42.91,43,153226
2024-02-20,42.95,44,42.81,43.74,239257
2024-02-21,44.1,44.1,43.07,43.49,177673
